@timestamp,agent.type,host.ip,host.os.version,input.type,log.file.path,message
"Oct 23, 2022 @ 21:21:59.705",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 status installed libnsl-dev:amd64 1.3.0-2build2
"Oct 23, 2022 @ 21:21:59.705",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 configure libcrypt-dev:amd64 1:4.4.27-1 <none>
"Oct 23, 2022 @ 21:21:59.705",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 status unpacked libcrypt-dev:amd64 1:4.4.27-1
"Oct 23, 2022 @ 21:21:59.705",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 status half-configured libcrypt-dev:amd64 1:4.4.27-1
"Oct 23, 2022 @ 21:21:59.704",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 status unpacked patch:amd64 2.7.6-7build2
"Oct 23, 2022 @ 21:21:59.704",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 status half-configured patch:amd64 2.7.6-7build2
"Oct 23, 2022 @ 21:21:59.704",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 status installed patch:amd64 2.7.6-7build2
"Oct 23, 2022 @ 21:21:59.704",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 configure fonts-dejavu-core:all 2.37-2build1 <none>
"Oct 23, 2022 @ 21:21:59.704",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 status unpacked fonts-dejavu-core:all 2.37-2build1
"Oct 23, 2022 @ 21:21:59.704",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 status half-configured fonts-dejavu-core:all 2.37-2build1
"Oct 23, 2022 @ 21:21:59.704",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 status installed fonts-dejavu-core:all 2.37-2build1
"Oct 23, 2022 @ 21:21:59.704",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 configure ucf:all 3.0043 <none>
"Oct 23, 2022 @ 21:21:59.704",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 status unpacked ucf:all 3.0043
"Oct 23, 2022 @ 21:21:59.704",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 status half-configured ucf:all 3.0043
"Oct 23, 2022 @ 21:21:59.704",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 status installed ucf:all 3.0043
"Oct 23, 2022 @ 21:21:59.704",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 configure libjpeg-turbo8:amd64 2.1.2-0ubuntu1 <none>
"Oct 23, 2022 @ 21:21:59.704",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 status unpacked libjpeg-turbo8:amd64 2.1.2-0ubuntu1
"Oct 23, 2022 @ 21:21:59.704",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 status half-configured libjpeg-turbo8:amd64 2.1.2-0ubuntu1
"Oct 23, 2022 @ 21:21:59.704",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 status installed libjpeg-turbo8:amd64 2.1.2-0ubuntu1
"Oct 23, 2022 @ 21:21:59.704",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 configure libsasl2-2:amd64 2.1.27+dfsg2-3ubuntu1 <none>
"Oct 23, 2022 @ 21:21:59.704",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 status unpacked libsasl2-2:amd64 2.1.27+dfsg2-3ubuntu1
"Oct 23, 2022 @ 21:21:59.704",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 status half-configured libsasl2-2:amd64 2.1.27+dfsg2-3ubuntu1
"Oct 23, 2022 @ 21:21:59.704",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 status installed libsasl2-2:amd64 2.1.27+dfsg2-3ubuntu1
"Oct 23, 2022 @ 21:21:59.704",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 configure libssh-4:amd64 0.9.6-2build1 <none>
"Oct 23, 2022 @ 21:21:59.704",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 status unpacked libssh-4:amd64 0.9.6-2build1
"Oct 23, 2022 @ 21:21:59.704",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 status half-configured libssh-4:amd64 0.9.6-2build1
"Oct 23, 2022 @ 21:21:59.704",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 status installed libssh-4:amd64 0.9.6-2build1
"Oct 23, 2022 @ 21:21:59.704",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 configure libwebp7:amd64 1.2.2-2 <none>
"Oct 23, 2022 @ 21:21:59.704",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 status unpacked libwebp7:amd64 1.2.2-2
"Oct 23, 2022 @ 21:21:59.704",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 status half-configured libwebp7:amd64 1.2.2-2
"Oct 23, 2022 @ 21:21:59.704",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 status installed libwebp7:amd64 1.2.2-2
"Oct 23, 2022 @ 21:21:59.704",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 configure libubsan1:amd64 12.1.0-2ubuntu1~22.04 <none>
"Oct 23, 2022 @ 21:21:59.704",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 status unpacked libubsan1:amd64 12.1.0-2ubuntu1~22.04
"Oct 23, 2022 @ 21:21:59.703",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status half-configured libmpc3:amd64 1.2.1-2build1
"Oct 23, 2022 @ 21:21:59.703",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status installed libmpc3:amd64 1.2.1-2build1
"Oct 23, 2022 @ 21:21:59.703",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 configure systemd-timesyncd:amd64 249.11-0ubuntu3.6 <none>
"Oct 23, 2022 @ 21:21:59.703",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status unpacked systemd-timesyncd:amd64 249.11-0ubuntu3.6
"Oct 23, 2022 @ 21:21:59.703",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status half-configured systemd-timesyncd:amd64 249.11-0ubuntu3.6
"Oct 23, 2022 @ 21:21:59.703",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 status installed systemd-timesyncd:amd64 249.11-0ubuntu3.6
"Oct 23, 2022 @ 21:21:59.703",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 configure libatomic1:amd64 12.1.0-2ubuntu1~22.04 <none>
"Oct 23, 2022 @ 21:21:59.703",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 status unpacked libatomic1:amd64 12.1.0-2ubuntu1~22.04
"Oct 23, 2022 @ 21:21:59.703",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 status half-configured libatomic1:amd64 12.1.0-2ubuntu1~22.04
"Oct 23, 2022 @ 21:21:59.703",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 status installed libatomic1:amd64 12.1.0-2ubuntu1~22.04
"Oct 23, 2022 @ 21:21:59.703",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:06 configure patch:amd64 2.7.6-7build2 <none>
"Oct 23, 2022 @ 21:21:59.699",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status unpacked libquadmath0:amd64 12.1.0-2ubuntu1~22.04
"Oct 23, 2022 @ 21:21:59.699",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status half-configured libquadmath0:amd64 12.1.0-2ubuntu1~22.04
"Oct 23, 2022 @ 21:21:59.699",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status installed libquadmath0:amd64 12.1.0-2ubuntu1~22.04
"Oct 23, 2022 @ 21:21:59.699",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 configure libssl-dev:amd64 3.0.2-0ubuntu1.6 <none>
"Oct 23, 2022 @ 21:21:59.699",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status unpacked libssl-dev:amd64 3.0.2-0ubuntu1.6
"Oct 23, 2022 @ 21:21:59.699",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status half-configured libssl-dev:amd64 3.0.2-0ubuntu1.6
"Oct 23, 2022 @ 21:21:59.699",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status installed libssl-dev:amd64 3.0.2-0ubuntu1.6
"Oct 23, 2022 @ 21:21:59.699",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 configure libpng16-16:amd64 1.6.37-3build5 <none>
"Oct 23, 2022 @ 21:21:59.699",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status unpacked libpng16-16:amd64 1.6.37-3build5
"Oct 23, 2022 @ 21:21:59.699",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status half-configured libpng16-16:amd64 1.6.37-3build5
"Oct 23, 2022 @ 21:21:59.699",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status installed libpng16-16:amd64 1.6.37-3build5
"Oct 23, 2022 @ 21:21:59.699",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 configure libmpc3:amd64 1.2.1-2build1 <none>
"Oct 23, 2022 @ 21:21:59.699",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status unpacked libmpc3:amd64 1.2.1-2build1
"Oct 23, 2022 @ 21:21:59.698",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 configure libdbus-1-3:amd64 1.12.20-2ubuntu4 <none>
"Oct 23, 2022 @ 21:21:59.698",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status unpacked libdbus-1-3:amd64 1.12.20-2ubuntu4
"Oct 23, 2022 @ 21:21:59.698",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status half-configured libdbus-1-3:amd64 1.12.20-2ubuntu4
"Oct 23, 2022 @ 21:21:59.698",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status installed libdbus-1-3:amd64 1.12.20-2ubuntu4
"Oct 23, 2022 @ 21:21:59.698",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 configure dbus:amd64 1.12.20-2ubuntu4 <none>
"Oct 23, 2022 @ 21:21:59.698",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status unpacked dbus:amd64 1.12.20-2ubuntu4
"Oct 23, 2022 @ 21:21:59.698",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status half-configured dbus:amd64 1.12.20-2ubuntu4
"Oct 23, 2022 @ 21:21:59.698",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status installed dbus:amd64 1.12.20-2ubuntu4
"Oct 23, 2022 @ 21:21:59.698",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 configure xz-utils:amd64 5.2.5-2ubuntu1 <none>
"Oct 23, 2022 @ 21:21:59.698",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status unpacked xz-utils:amd64 5.2.5-2ubuntu1
"Oct 23, 2022 @ 21:21:59.698",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status half-configured xz-utils:amd64 5.2.5-2ubuntu1
"Oct 23, 2022 @ 21:21:59.698",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status installed xz-utils:amd64 5.2.5-2ubuntu1
"Oct 23, 2022 @ 21:21:59.698",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 configure libquadmath0:amd64 12.1.0-2ubuntu1~22.04 <none>
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status half-configured libsasl2-modules-db:amd64 2.1.27+dfsg2-3ubuntu1
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status installed libsasl2-modules-db:amd64 2.1.27+dfsg2-3ubuntu1
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 configure fakeroot:amd64 1.28-1ubuntu1 <none>
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status unpacked fakeroot:amd64 1.28-1ubuntu1
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status half-configured fakeroot:amd64 1.28-1ubuntu1
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status installed fakeroot:amd64 1.28-1ubuntu1
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 configure libblas3:amd64 3.10.0-2ubuntu1 <none>
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status unpacked libblas3:amd64 3.10.0-2ubuntu1
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status half-configured libblas3:amd64 3.10.0-2ubuntu1
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status installed libblas3:amd64 3.10.0-2ubuntu1
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 configure libglib2.0-data:all 2.72.1-1 <none>
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status unpacked libglib2.0-data:all 2.72.1-1
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status half-configured libglib2.0-data:all 2.72.1-1
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status installed libglib2.0-data:all 2.72.1-1
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 configure libtirpc-dev:amd64 1.3.2-2ubuntu0.1 <none>
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status unpacked libtirpc-dev:amd64 1.3.2-2ubuntu0.1
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status half-configured libtirpc-dev:amd64 1.3.2-2ubuntu0.1
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status installed libtirpc-dev:amd64 1.3.2-2ubuntu0.1
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 configure rpcsvc-proto:amd64 1.4.2-0ubuntu6 <none>
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status unpacked rpcsvc-proto:amd64 1.4.2-0ubuntu6
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status half-configured rpcsvc-proto:amd64 1.4.2-0ubuntu6
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status installed rpcsvc-proto:amd64 1.4.2-0ubuntu6
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 configure libwrap0:amd64 7.6.q-31build2 <none>
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status unpacked libwrap0:amd64 7.6.q-31build2
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status half-configured libwrap0:amd64 7.6.q-31build2
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status installed libwrap0:amd64 7.6.q-31build2
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 configure libx11-data:all 2:1.7.5-1 <none>
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status unpacked libx11-data:all 2:1.7.5-1
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status half-configured libx11-data:all 2:1.7.5-1
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status installed libx11-data:all 2:1.7.5-1
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 configure make:amd64 4.3-4.1build1 <none>
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status unpacked make:amd64 4.3-4.1build1
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status half-configured make:amd64 4.3-4.1build1
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status installed make:amd64 4.3-4.1build1
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 configure libmpfr6:amd64 4.1.0-3build3 <none>
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status unpacked libmpfr6:amd64 4.1.0-3build3
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status half-configured libmpfr6:amd64 4.1.0-3build3
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status installed libmpfr6:amd64 4.1.0-3build3
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 configure gnupg-l10n:all 2.2.27-3ubuntu2.1 <none>
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status unpacked gnupg-l10n:all 2.2.27-3ubuntu2.1
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status half-configured gnupg-l10n:all 2.2.27-3ubuntu2.1
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status installed gnupg-l10n:all 2.2.27-3ubuntu2.1
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 configure librtmp1:amd64 2.4+20151223.gitfa8646d.1-2build4 <none>
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status unpacked librtmp1:amd64 2.4+20151223.gitfa8646d.1-2build4
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status half-configured librtmp1:amd64 2.4+20151223.gitfa8646d.1-2build4
"Oct 23, 2022 @ 21:21:59.697",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status installed librtmp1:amd64 2.4+20151223.gitfa8646d.1-2build4
"Oct 23, 2022 @ 21:21:59.696",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 configure libldap-common:all 2.5.13+dfsg-0ubuntu0.22.04.1 <none>
"Oct 23, 2022 @ 21:21:59.696",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status unpacked libldap-common:all 2.5.13+dfsg-0ubuntu0.22.04.1
"Oct 23, 2022 @ 21:21:59.696",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status half-configured libldap-common:all 2.5.13+dfsg-0ubuntu0.22.04.1
"Oct 23, 2022 @ 21:21:59.696",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status installed libldap-common:all 2.5.13+dfsg-0ubuntu0.22.04.1
"Oct 23, 2022 @ 21:21:59.696",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 configure libjbig0:amd64 2.1-3.1build3 <none>
"Oct 23, 2022 @ 21:21:59.696",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status unpacked libjbig0:amd64 2.1-3.1build3
"Oct 23, 2022 @ 21:21:59.696",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status half-configured libjbig0:amd64 2.1-3.1build3
"Oct 23, 2022 @ 21:21:59.696",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 status installed libjbig0:amd64 2.1-3.1build3
"Oct 23, 2022 @ 21:21:59.696",filebeat,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),log,/var/log/dpkg.log,2022-10-22 16:16:05 configure libfakeroot:amd64 1.28-1ubuntu1 <none>
