@timestamp,agent.type,destination.bytes,destination.ip,destination.port,event.type,host.ip,host.os.version,network.packets,network.transport,network.type,source.ip,source.port
"Oct 23, 2022 @ 22:08:30.800",packetbeat,3KB,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),12,tcp,ipv4,172.16.0.9,49198
"Oct 23, 2022 @ 22:08:30.800",packetbeat,3KB,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44564
"Oct 23, 2022 @ 22:08:30.800",packetbeat,1.5KB,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44576
"Oct 23, 2022 @ 22:08:30.800",packetbeat,1.6KB,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44578
"Oct 23, 2022 @ 22:08:30.800",packetbeat,1.5KB,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44592
"Oct 23, 2022 @ 22:08:30.800",packetbeat,3KB,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44608
"Oct 23, 2022 @ 22:08:30.800",packetbeat,1.5KB,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44618
"Oct 23, 2022 @ 22:08:30.800",packetbeat,1.6KB,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44634
"Oct 23, 2022 @ 22:08:30.800",packetbeat,1.5KB,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44650
"Oct 23, 2022 @ 22:08:30.800",packetbeat,1.6KB,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44664
"Oct 23, 2022 @ 22:08:30.800",packetbeat,1.6KB,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44672
"Oct 23, 2022 @ 22:08:30.800",packetbeat,3KB,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44676
"Oct 23, 2022 @ 22:08:30.800",packetbeat,2.9KB,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44690
"Oct 23, 2022 @ 22:08:30.800",packetbeat,1.6KB,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44706
"Oct 23, 2022 @ 22:08:30.800",packetbeat,1.5KB,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44712
"Oct 23, 2022 @ 22:08:30.800",packetbeat,1.4KB,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44716
"Oct 23, 2022 @ 22:08:30.800",packetbeat,1.5KB,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44732
"Oct 23, 2022 @ 22:08:30.800",packetbeat,493B,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44742
"Oct 23, 2022 @ 22:08:30.800",packetbeat,1.5KB,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44752
"Oct 23, 2022 @ 22:08:30.800",packetbeat,1.4KB,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44760
"Oct 23, 2022 @ 22:08:30.800",packetbeat,3KB,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44774
"Oct 23, 2022 @ 22:08:30.800",packetbeat,1.5KB,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44784
"Oct 23, 2022 @ 22:08:30.800",packetbeat,468B,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44792
"Oct 23, 2022 @ 22:08:30.800",packetbeat,3KB,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44796
"Oct 23, 2022 @ 22:08:30.800",packetbeat,1.5KB,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44812
"Oct 23, 2022 @ 22:08:30.800",packetbeat,3KB,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44826
"Oct 23, 2022 @ 22:08:30.800",packetbeat,587B,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44828
"Oct 23, 2022 @ 22:08:30.800",packetbeat,1.5KB,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44830
"Oct 23, 2022 @ 22:08:30.800",packetbeat,1.5KB,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44842
"Oct 23, 2022 @ 22:08:30.800",packetbeat,493B,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44854
"Oct 23, 2022 @ 22:08:30.800",packetbeat,2.9KB,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44864
"Oct 23, 2022 @ 22:08:30.800",packetbeat,1.5KB,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44866
"Oct 23, 2022 @ 22:08:30.800",packetbeat,402B,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44880
"Oct 23, 2022 @ 22:08:30.800",packetbeat,1.5KB,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44884
"Oct 23, 2022 @ 22:08:30.800",packetbeat,1.5KB,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44896
"Oct 23, 2022 @ 22:08:30.800",packetbeat,3KB,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44902
"Oct 23, 2022 @ 22:08:30.800",packetbeat,1.6KB,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44914
"Oct 23, 2022 @ 22:08:30.800",packetbeat,468B,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44928
"Oct 23, 2022 @ 22:08:30.800",packetbeat,1.6KB,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),11,tcp,ipv4,172.16.0.9,44942
"Oct 23, 2022 @ 22:08:30.800",packetbeat,2.9KB,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44954
"Oct 23, 2022 @ 22:08:30.800",packetbeat,2.9KB,172.16.0.2,8080,connection,172.16.0.2,8 (jessie),10,tcp,ipv4,172.16.0.9,44960
"Oct 23, 2022 @ 22:08:30.003",packetbeat,-,-,-,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),1,-,-,-,-
"Oct 23, 2022 @ 22:08:30.003",packetbeat,128.4KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"1,090",tcp,ipv4,172.16.0.3,41484
"Oct 23, 2022 @ 22:08:30.003",packetbeat,-,-,-,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),1,-,-,-,-
"Oct 23, 2022 @ 22:08:30.003",packetbeat,42B,-,-,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),3,-,-,-,-
"Oct 23, 2022 @ 22:08:30.003",packetbeat,272.5KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"3,938",tcp,ipv4,172.16.0.9,44870
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,1720,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,143,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,23,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,3389,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,5900,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,113,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,1723,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,110,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,139,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,22,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,199,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,8888,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,256,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,25,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,445,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,554,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,21,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,1025,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,135,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,111,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,587,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,13783,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,52822,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,58080,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,749,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,106,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,7496,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,1719,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,9001,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,2366,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,1077,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,222,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,28201,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,2383,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,65000,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,691,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,21571,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,15000,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,1145,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,1277,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,56738,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,2809,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,3580,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,1113,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,1092,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,1044,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,801,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,5960,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,2006,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,32773,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,1001,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,2725,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,9500,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,19101,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,5678,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,1132,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,3013,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,56737,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,3690,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,1123,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,4321,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,9503,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,7778,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,13722,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,2010,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,9207,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,8383,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,617,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,119,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,2126,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,306,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,8600,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,7402,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,5080,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,79,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,2041,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,4125,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,5190,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,444,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,1247,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,3001,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,280,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,1296,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,888,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,1033,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,1027,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,2260,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,10616,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,1666,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,10003,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,5962,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,17,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,7106,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,2065,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,687,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,34571,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,524,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,5560,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,1864,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,15002,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,8022,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,48080,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:30.003",packetbeat,54B,172.16.0.2,8873,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
